regionID,region,Provincia,Distrito,Comuna,Lista,NºenVoto,Pacto,SubPacto,Partido,votosComuna
2,DE ANTOFAGASTA,ANTOFAGASTA,3,ANTOFAGASTA,B,17,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,523
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,ESTACION CENTRAL,S,51,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PCCH E INDEPENDIENTES,INDEPENDIENTE,342
9,DE LA ARAUCANIA,CAUTIN,22,VILCUN,G,8,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,PARTIDO RADICAL SOCIALDEMOCRATA,255
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CERRO NAVIA,S,65,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,682
14,DE LOS RIOS,VALDIVIA,24,PAILLACO,O,27,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,PARTIDO PROGRESISTA ,41
8,DEL BIOBIO,ÑUBLE,19,TREGUACO,G,14,PACTO CON LA FUERZA DEL FUTURO,"SUBPACTO IC, MAS REGION E INDEPENDIENTES",INDEPENDIENTE,110
14,DE LOS RIOS,VALDIVIA,24,PAILLACO,L,24,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,51
9,DE LA ARAUCANIA,MALLECO,22,ERCILLA,L,20,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,295
1,DE TARAPACA,IQUIQUE,2,IQUIQUE,S,80,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,INDEPENDIENTE,251
5,DE VALPARAISO,MARGA MARGA,6,VILLA ALEMANA,L,40,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,480
,AISEN DEL GRAL. CARLOS IBAÑEZ,CAPITAN PRAT,27,COCHRANE,G,10,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,PARTIDO RADICAL SOCIALDEMOCRATA,40
,AISEN DEL GRAL. CARLOS IBAÑEZ,GENERAL CARRERA,27,CHILE CHICO,L,34,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,4
8,DEL BIOBIO,BIOBIO,21,TUCAPEL,S,30,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,101
7,DEL MAULE,TALCA,17,SAN CLEMENTE,L,29,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,512
15,ARICA Y PARINACOTA,PARINACOTA,1,PUTRE,L,17,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,133
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PUMANQUE,H,11,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,83
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,PEÑAFLOR,O,50,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,PARTIDO PROGRESISTA ,144
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,MAIPU,H,43,PACTO CHILE VAMOS RN E INDEPENDIENTES,,INDEPENDIENTE,586
13,METROPOLITANA DE SANTIAGO,SANTIAGO,12,LA PINTANA,H,30,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,511
4,DE COQUIMBO,ELQUI,5,LA SERENA,S,85,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,INDEPENDIENTE,155
10,DE LOS LAGOS,OSORNO,25,PUYEHUE,B,6,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,184
7,DEL MAULE,TALCA,17,SAN RAFAEL,H,18,PACTO CHILE VAMOS RN E INDEPENDIENTES,,INDEPENDIENTE,16
5,DE VALPARAISO,SAN FELIPE,6,SANTA MARIA,G,11,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,PARTIDO RADICAL SOCIALDEMOCRATA,67
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,VITACURA,J,19,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA ,507
4,DE COQUIMBO,LIMARI,5,OVALLE,J,42,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,148
8,DEL BIOBIO,ARAUCO,21,LOS ALAMOS,L,22,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,197
10,DE LOS LAGOS,OSORNO,25,OSORNO,L,38,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,247
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,TALAGANTE,S,42,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,583
5,DE VALPARAISO,QUILLOTA,6,CALERA,L,31,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,399
3,DE ATACAMA,COPIAPO,4,COPIAPO,G,27,PACTO CON LA FUERZA DEL FUTURO,"SUBPACTO IC, MAS REGION E INDEPENDIENTES",PARTIDO IZQUIERDA CIUDADANA DE CHILE,242
1,DE TARAPACA,DEL TAMARUGAL,2,HUARA,B,9,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,9
5,DE VALPARAISO,VALPARAISO,7,VALPARAISO,L,52,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,478
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,SAN JOSE DE MAIPO,O,30,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,INDEPENDIENTE,34
14,DE LOS RIOS,VALDIVIA,24,MARIQUINA,L,28,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,110
8,DEL BIOBIO,ÑUBLE,19,SAN IGNACIO,O,23,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,PARTIDO PROGRESISTA ,65
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PALMILLA,G,14,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,28
10,DE LOS LAGOS,OSORNO,25,OSORNO,S,53,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,286
8,DEL BIOBIO,ÑUBLE,19,PEMUCO,S,29,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,INDEPENDIENTE,52
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,LAMPA,J,31,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA ,244
9,DE LA ARAUCANIA,CAUTIN,22,VILCUN,H,17,PACTO CHILE VAMOS RN E INDEPENDIENTES,,INDEPENDIENTE,170
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,CODEGUA,H,15,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,252
10,DE LOS LAGOS,PALENA,26,HUALAIHUE,O,27,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,PARTIDO PROGRESISTA ,16
5,DE VALPARAISO,SAN ANTONIO,7,EL QUISCO,H,19,PACTO CHILE VAMOS RN E INDEPENDIENTES,,INDEPENDIENTE,14
5,DE VALPARAISO,LOS ANDES,6,CALLE LARGA,B,8,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,362
2,DE ANTOFAGASTA,EL LOA,3,CALAMA,G,21,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,251
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CONCHALI,B,8,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,1561
8,DEL BIOBIO,BIOBIO,21,SANTA BARBARA,H,14,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,37
8,DEL BIOBIO,BIOBIO,21,SAN ROSENDO,O,28,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,PARTIDO PROGRESISTA ,8
14,DE LOS RIOS,VALDIVIA,24,MAFIL,S,35,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,283
8,DEL BIOBIO,ÑUBLE,19,PINTO,L,31,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,112
7,DEL MAULE,LINARES,18,VILLA ALEGRE,B,5,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,567
8,DEL BIOBIO,ÑUBLE,19,PINTO,B,4,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,49
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,DOÑIHUE,P,35,PACTO ALTERNATIVA DEMOCRATICA,SUBPACTO MIRAS E INDEPENDIENTES,MOVIMIENTO INDEPENDIENTE REGIONALISTA AGRARIO Y SOCIAL ,41
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,SAN VICENTE,G,12,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,264
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,PEÑAFLOR,S,61,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PCCH E INDEPENDIENTES,PARTIDO COMUNISTA DE CHILE ,216
9,DE LA ARAUCANIA,CAUTIN,23,NUEVA IMPERIAL,L,27,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,96
5,DE VALPARAISO,MARGA MARGA,6,OLMUE,L,35,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,215
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,PIRQUE,L,27,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,454
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,MOSTAZAL,L,29,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,81
5,DE VALPARAISO,PETORCA,6,PAPUDO,H,16,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,102
5,DE VALPARAISO,MARGA MARGA,6,VILLA ALEMANA,I,29,PACTO CHILE QUIERE AMPLITUD,,AMPLITUD,297
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PERALILLO,P,25,PACTO ALTERNATIVA DEMOCRATICA,SUBPACTO MIRAS E INDEPENDIENTES,INDEPENDIENTE,44
8,DEL BIOBIO,ÑUBLE,19,ÑIQUEN,B,8,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,INDEPENDIENTE,192
8,DEL BIOBIO,BIOBIO,21,LAJA,H,13,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,773
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,QUINTA NORMAL,S,58,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,402
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,TILTIL,B,5,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,458
5,DE VALPARAISO,VALPARAISO,7,VALPARAISO,P,83,PACTO ALTERNATIVA DEMOCRATICA,SUBPACTO HUMANISTAS E INDEPENDIENTES,INDEPENDIENTE,748
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,SAN RAMON,B,5,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,1143
3,DE ATACAMA,CHAÑARAL,4,CHAÑARAL,L,28,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,32
5,DE VALPARAISO,VALPARAISO,7,VALPARAISO,H,28,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,1143
1,DE TARAPACA,DEL TAMARUGAL,2,POZO ALMONTE,H,20,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,120
5,DE VALPARAISO,LOS ANDES,6,LOS ANDES,H,21,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,178
8,DEL BIOBIO,ARAUCO,21,ARAUCO,G,11,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,PARTIDO RADICAL SOCIALDEMOCRATA,267
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,LAGUNA BLANCA,L,12,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,75
5,DE VALPARAISO,QUILLOTA,6,QUILLOTA,P,47,PACTO ALTERNATIVA DEMOCRATICA,SUBPACTO HUMANISTAS E INDEPENDIENTES,PARTIDO HUMANISTA,185
14,DE LOS RIOS,VALDIVIA,24,MARIQUINA,O,33,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,INDEPENDIENTE,55
10,DE LOS LAGOS,LLANQUIHUE,26,MAULLIN,C,11,PACTO PODER ECOLOGISTA Y CIUDADANO,,INDEPENDIENTE,68
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,INDEPENDENCIA,O,43,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,INDEPENDIENTE,54
7,DEL MAULE,CURICO,17,MOLINA,B,6,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,835
5,DE VALPARAISO,VALPARAISO,7,CONCON,J,29,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,1065
4,DE COQUIMBO,ELQUI,5,LA HIGUERA,N,21,PACTO NORTE VERDE,,INDEPENDIENTE,5
8,DEL BIOBIO,CONCEPCION,20,PENCO,C,14,PACTO PODER ECOLOGISTA Y CIUDADANO,,INDEPENDIENTE,380
10,DE LOS LAGOS,CHILOE,26,DALCAHUE,B,7,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,INDEPENDIENTE,123
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,PICHIDEGUA,L,19,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,352
5,DE VALPARAISO,MARGA MARGA,6,QUILPUE,B,11,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,1796
7,DEL MAULE,CURICO,17,TENO,P,36,PACTO ALTERNATIVA DEMOCRATICA,SUBPACTO HUMANISTAS E INDEPENDIENTES,PARTIDO HUMANISTA,34
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,DOÑIHUE,S,43,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PCCH E INDEPENDIENTES,PARTIDO COMUNISTA DE CHILE ,24
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,VITACURA,L,28,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,1617
5,DE VALPARAISO,QUILLOTA,6,NOGALES,L,34,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,75
5,DE VALPARAISO,LOS ANDES,6,LOS ANDES,I,24,PACTO CHILE QUIERE AMPLITUD,,AMPLITUD,885
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,LO PRADO,S,50,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PCCH E INDEPENDIENTES,PARTIDO COMUNISTA DE CHILE ,419
8,DEL BIOBIO,BIOBIO,21,ALTO BIOBIO,G,11,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,142
7,DEL MAULE,TALCA,17,RIO CLARO,L,27,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,60
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,MAIPU,B,11,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,1315
2,DE ANTOFAGASTA,ANTOFAGASTA,3,SIERRA GORDA,B,7,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,INDEPENDIENTE,56
7,DEL MAULE,CURICO,17,LICANTEN,L,27,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,33
8,DEL BIOBIO,ÑUBLE,19,SAN FABIAN,I,21,PACTO CHILE QUIERE AMPLITUD,,INDEPENDIENTE,124
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,MACUL,L,41,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,98
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LO BARNECHEA,M,33,PACTO PUEBLO UNIDO,SUBPACTO IGUALDAD PARA CHILE,INDEPENDIENTE,83
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,LAS CABRAS,O,27,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,PARTIDO PROGRESISTA ,103
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,LO PRADO,G,11,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,PARTIDO RADICAL SOCIALDEMOCRATA,759
10,DE LOS LAGOS,OSORNO,25,SAN JUAN DE LA COSTA,S,24,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,24
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,PEDRO AGUIRRE CERDA,S,58,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,236
10,DE LOS LAGOS,LLANQUIHUE,25,LLANQUIHUE,G,20,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,35
8,DEL BIOBIO,ARAUCO,21,CONTULMO,B,9,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,INDEPENDIENTE,40
10,DE LOS LAGOS,LLANQUIHUE,25,FRESIA,S,24,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PCCH E INDEPENDIENTES,PARTIDO COMUNISTA DE CHILE ,32
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,CERRILLOS,B,3,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,1842
,AISEN DEL GRAL. CARLOS IBAÑEZ,COYHAIQUE,27,COYHAIQUE,O,46,PACTO YO MARCO POR EL CAMBIO,SUBPACTO DEMOCRACIA REGIONAL E INDEPENDIENTES,DEMOCRACIA REGIONAL PATAGONICA ,65
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,RENCA,L,33,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,839
9,DE LA ARAUCANIA,CAUTIN,23,NUEVA IMPERIAL,S,35,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,647
10,DE LOS LAGOS,CHILOE,26,ANCUD,B,4,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,681
10,DE LOS LAGOS,OSORNO,25,SAN PABLO,L,32,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,16
7,DEL MAULE,TALCA,17,SAN RAFAEL,J,22,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,PARTIDO REGIONALISTA INDEPENDIENTE,62
3,DE ATACAMA,COPIAPO,4,CALDERA,J,26,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,PARTIDO REGIONALISTA INDEPENDIENTE,19
5,DE VALPARAISO,MARGA MARGA,6,OLMUE,B,9,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,INDEPENDIENTE,84
,AISEN DEL GRAL. CARLOS IBAÑEZ,AISEN,27,AISEN,L,28,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,212
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,QUILICURA,B,5,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,2651
7,DEL MAULE,LINARES,18,RETIRO,L,16,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,295
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,PEUMO,B,6,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,INDEPENDIENTE,106
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,PEÑAFLOR,M,48,PACTO PUEBLO UNIDO,SUBPACTO IGUALDAD PARA CHILE,INDEPENDIENTE,79
14,DE LOS RIOS,VALDIVIA,24,LOS LAGOS,J,19,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,INDEPENDIENTE,103
7,DEL MAULE,LINARES,18,PARRAL,S,38,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,149
3,DE ATACAMA,CHAÑARAL,4,DIEGO DE ALMAGRO,S,26,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PCCH E INDEPENDIENTES,PARTIDO COMUNISTA DE CHILE ,723
8,DEL BIOBIO,ÑUBLE,19,PORTEZUELO,H,17,PACTO CHILE VAMOS RN E INDEPENDIENTES,,INDEPENDIENTE,72
5,DE VALPARAISO,PETORCA,6,PETORCA,B,7,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,INDEPENDIENTE,271
5,DE VALPARAISO,MARGA MARGA,6,OLMUE,G,13,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,45
3,DE ATACAMA,COPIAPO,4,COPIAPO,C,19,PACTO PODER ECOLOGISTA Y CIUDADANO,,PARTIDO ECOLOGISTA VERDE ,611
10,DE LOS LAGOS,OSORNO,25,PUERTO OCTAY,H,22,PACTO CHILE VAMOS RN E INDEPENDIENTES,,INDEPENDIENTE,72
,AISEN DEL GRAL. CARLOS IBAÑEZ,COYHAIQUE,27,COYHAIQUE,G,19,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,PARTIDO RADICAL SOCIALDEMOCRATA,299
10,DE LOS LAGOS,LLANQUIHUE,26,MAULLIN,L,19,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,105
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,PICHIDEGUA,B,5,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,145
9,DE LA ARAUCANIA,CAUTIN,22,PERQUENCO,L,22,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,7
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,SAN JOAQUIN,J,30,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,94
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,MALLOA,G,12,PACTO CON LA FUERZA DEL FUTURO,"SUBPACTO IC, MAS REGION E INDEPENDIENTES",PARTIDO IZQUIERDA CIUDADANA DE CHILE,35
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LA REINA,H,17,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,2297
9,DE LA ARAUCANIA,CAUTIN,23,CUNCO,G,13,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,175
,AISEN DEL GRAL. CARLOS IBAÑEZ,AISEN,27,GUAITECAS,B,4,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,10
5,DE VALPARAISO,MARGA MARGA,6,QUILPUE,B,9,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,1471
7,DEL MAULE,TALCA,17,RIO CLARO,L,29,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,107
2,DE ANTOFAGASTA,ANTOFAGASTA,3,ANTOFAGASTA,I,42,PACTO CHILE QUIERE AMPLITUD,,AMPLITUD,264
4,DE COQUIMBO,ELQUI,5,LA SERENA,J,45,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA ,133
8,DEL BIOBIO,ÑUBLE,19,PEMUCO,L,22,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,210
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LO BARNECHEA,H,14,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,1136
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,MAIPU,M,81,PACTO PUEBLO UNIDO,SUBPACTO IGUALDAD PARA CHILE,INDEPENDIENTE,90
7,DEL MAULE,TALCA,17,SAN RAFAEL,L,30,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,49
