regionID,region,provincia,distrito,comuna,lista,pacto,partido,candidato,votosComuna
8,DEL BIOBIO,CONCEPCION,20,PENCO,O,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,DOMINGO MONTECINOS OSSES,92
8,DEL BIOBIO,CONCEPCION,20,PENCO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,GUILLERMO CACERES COLLAO,4824
8,DEL BIOBIO,CONCEPCION,20,PENCO,C,PACTO PODER ECOLOGISTA Y CIUDADANO,INDEPENDIENTE,HECTOR ALEJANDRO ESCALONA INZUNZA,755
8,DEL BIOBIO,CONCEPCION,20,PENCO,F,PACTO CHILE VAMOS,INDEPENDIENTE,RODRIGO VERA RIQUELME,2316
8,DEL BIOBIO,CONCEPCION,20,PENCO,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,VICTOR HUGO FIGUEROA REBOLLEDO,11698
8,DEL BIOBIO,CONCEPCION,20,PENCO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,VIRGINIA VALDERRAMA NOVA,250
8,DEL BIOBIO,CONCEPCION,20,PENCO,,,,VOTOS EN BLANCO,137
8,DEL BIOBIO,CONCEPCION,20,PENCO,,,,VOTOS NULOS,226
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PERALILLO,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,CARLOS UTMAN GOLDSCHMIDT,3385
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PERALILLO,P,PACTO ALTERNATIVA DEMOCRATICA,MOVIMIENTO INDEPENDIENTE REGIONALISTA AGRARIO Y SOCIAL ,CECILIA CABRERA LOPEZ,73
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PERALILLO,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,FABIAN IGNACIO GUAJARDO LEON,1998
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PERALILLO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JULIO ARAVENA ZUÑIGA,125
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PERALILLO,,,,VOTOS EN BLANCO,56
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PERALILLO,,,,VOTOS NULOS,41
9,DE LA ARAUCANIA,CAUTIN,22,PERQUENCO,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,ERNESTINA DEL CARMEN TORRES GUTIERREZ,859
9,DE LA ARAUCANIA,CAUTIN,22,PERQUENCO,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,LUIS ALBERTO MUÑOZ PEREZ,2517
9,DE LA ARAUCANIA,CAUTIN,22,PERQUENCO,,,,VOTOS EN BLANCO,40
9,DE LA ARAUCANIA,CAUTIN,22,PERQUENCO,,,,VOTOS NULOS,90
5,DE VALPARAISO,PETORCA,6,PETORCA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,GUSTAVO FERNANDO VALDENEGRO RUBILLO,1962
5,DE VALPARAISO,PETORCA,6,PETORCA,M,PACTO PUEBLO UNIDO,INDEPENDIENTE,IGNACIO GAMALIER VILLALOBOS HENRIQUEZ,1058
5,DE VALPARAISO,PETORCA,6,PETORCA,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,RENE RODRIGUEZ FREDES,1005
5,DE VALPARAISO,PETORCA,6,PETORCA,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,RICARDO SANTANDER YAGUE,666
5,DE VALPARAISO,PETORCA,6,PETORCA,,,,VOTOS EN BLANCO,53
5,DE VALPARAISO,PETORCA,6,PETORCA,,,,VOTOS NULOS,62
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,PEUMO,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,ELIAS CID CORTES,448
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,PEUMO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,ESTEBAN MARTINEZ RUBIO,2665
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,PEUMO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,FERMIN ALEJANDRO CARREÑO CARREÑO,3978
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,PEUMO,,,,VOTOS EN BLANCO,60
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,PEUMO,,,,VOTOS NULOS,101
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,PEÑAFLOR,O,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,ARIEL ALONSO ROMERO NUÑEZ,692
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,PEÑAFLOR,R,PACTO JUSTICIA Y TRANSPARENCIA,INDEPENDIENTE,ESTEBAN CACERES OLAVE,169
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,PEÑAFLOR,M,PACTO PUEBLO UNIDO,PARTIDO IGUALDAD,JAIME CEPEDA FLORES,290
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,PEÑAFLOR,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,MANUEL FUENTES ROSALES,11413
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,PEÑAFLOR,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,NIBALDO MEZA GARFIA,12893
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,PEÑAFLOR,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,RICHARD LEIVA MENDOZA,274
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,PEÑAFLOR,,,,VOTOS EN BLANCO,281
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,PEÑAFLOR,,,,VOTOS NULOS,377
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,PEÑALOLEN,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,BARBARA SOTO SILVA,13722
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,PEÑALOLEN,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,CAROLINA LEITAO ALVAREZ-SALAMANCA,27372
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,PEÑALOLEN,M,PACTO PUEBLO UNIDO,PARTIDO IGUALDAD,GUILLERMO GONZALEZ CASTRO,4322
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,PEÑALOLEN,O,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA ,JUAN LUIS GONZALEZ POBLETE,1622
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,PEÑALOLEN,,,,VOTOS EN BLANCO,1021
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,PEÑALOLEN,,,,VOTOS NULOS,2059
1,DE TARAPACA,DEL TAMARUGAL,2,PICA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,CLIDER FERNANDO GALEAS PEREZ,62
1,DE TARAPACA,DEL TAMARUGAL,2,PICA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,DANIEL ALEJANDRO GODOY VILLALOBOS,9
1,DE TARAPACA,DEL TAMARUGAL,2,PICA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,FRANCISCO ALEJANDRO CABEZAS CORTES,389
1,DE TARAPACA,DEL TAMARUGAL,2,PICA,F,PACTO CHILE VAMOS,INDEPENDIENTE,IVAN INFANTE CHACON,1354
1,DE TARAPACA,DEL TAMARUGAL,2,PICA,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,MIGUEL ANGEL NUÑEZ HERRERA,845
1,DE TARAPACA,DEL TAMARUGAL,2,PICA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,MIGUEL RODOLFO CASTRO CHALLAPA,444
1,DE TARAPACA,DEL TAMARUGAL,2,PICA,,,,VOTOS EN BLANCO,38
1,DE TARAPACA,DEL TAMARUGAL,2,PICA,,,,VOTOS NULOS,19
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,PICHIDEGUA,E,PACTO NUEVA MAYORIA,PARTIDO RADICAL SOCIALDEMOCRATA,ADOLFO CERON GONZALEZ,5401
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,PICHIDEGUA,,,,VOTOS EN BLANCO,124
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,PICHIDEGUA,,,,VOTOS NULOS,67
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,PICHIDEGUA,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,XIMENA VALDES OVALLE,2484
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,PICHILEMU,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JORGE FABIAN VARGAS GONZALEZ,2797
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,PICHILEMU,F,PACTO CHILE VAMOS,INDEPENDIENTE,MARCELO CABRERA MARTINEZ,857
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,PICHILEMU,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,MARIO ALEJANDRO MORAGA CACERES,70
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,PICHILEMU,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,ROBERTO CORDOVA CARREÑO,4435
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,PICHILEMU,,,,VOTOS EN BLANCO,44
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,PICHILEMU,,,,VOTOS NULOS,61
8,DEL BIOBIO,ÑUBLE,19,PINTO,O,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,ADRIANA ARCE DIAZ,328
8,DEL BIOBIO,ÑUBLE,19,PINTO,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,EDUARDO LARENAS SUAZO,1394
8,DEL BIOBIO,ÑUBLE,19,PINTO,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,MANUEL JESUS GUZMAN AEDO,4073
8,DEL BIOBIO,ÑUBLE,19,PINTO,,,,VOTOS EN BLANCO,42
8,DEL BIOBIO,ÑUBLE,19,PINTO,,,,VOTOS NULOS,81
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,PIRQUE,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,CRISTIAN BALMACEDA UNDURRAGA,3580
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,PIRQUE,C,PACTO PODER ECOLOGISTA Y CIUDADANO,PARTIDO ECOLOGISTA VERDE ,JUAN CARLOS SALAS BARRUETOS,999
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,PIRQUE,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,LUIS BATALLE PEDREROS,3183
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,PIRQUE,,,,VOTOS EN BLANCO,113
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,PIRQUE,,,,VOTOS NULOS,176
9,DE LA ARAUCANIA,CAUTIN,23,PITRUFQUEN,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,ANSELMO RAPIMAN MARIN,2686
9,DE LA ARAUCANIA,CAUTIN,23,PITRUFQUEN,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,HUMBERTO CATALAN CANDIA,2905
9,DE LA ARAUCANIA,CAUTIN,23,PITRUFQUEN,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,JORGE JARAMILLO HOTT,3167
9,DE LA ARAUCANIA,CAUTIN,23,PITRUFQUEN,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,LUIS BOUNDY SIERRA,423
9,DE LA ARAUCANIA,CAUTIN,23,PITRUFQUEN,,,,VOTOS EN BLANCO,101
9,DE LA ARAUCANIA,CAUTIN,23,PITRUFQUEN,,,,VOTOS NULOS,121
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PLACILLA,F,PACTO CHILE VAMOS,INDEPENDIENTE,LUIS GONZALO SILVA SANCHEZ,2271
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PLACILLA,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,MANUEL TULIO CONTRERAS ALVAREZ,3443
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PLACILLA,,,,VOTOS EN BLANCO,33
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PLACILLA,,,,VOTOS NULOS,29
8,DEL BIOBIO,ÑUBLE,19,PORTEZUELO,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,MODESTO SEPULVEDA ANDRADE,1712
8,DEL BIOBIO,ÑUBLE,19,PORTEZUELO,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,RENE SCHUFFENEGER SALAS,2344
8,DEL BIOBIO,ÑUBLE,19,PORTEZUELO,,,,VOTOS EN BLANCO,16
8,DEL BIOBIO,ÑUBLE,19,PORTEZUELO,,,,VOTOS NULOS,18
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,PORVENIR,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,MARGARITA NORAMBUENA CAVIEDES,741
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,PORVENIR,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,MARISOL ANDRADE CARDENAS,1321
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,PORVENIR,,,,VOTOS EN BLANCO,42
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,PORVENIR,,,,VOTOS NULOS,68
1,DE TARAPACA,DEL TAMARUGAL,2,POZO ALMONTE,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,EDUARDO JOSE MAMANI MAMANI,469
1,DE TARAPACA,DEL TAMARUGAL,2,POZO ALMONTE,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,HECTOR CASTAÑEDA MERCADO,494
1,DE TARAPACA,DEL TAMARUGAL,2,POZO ALMONTE,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JOSE FERNANDO MUÑOZ CACERES,1798
1,DE TARAPACA,DEL TAMARUGAL,2,POZO ALMONTE,I,PACTO CHILE QUIERE AMPLITUD,AMPLITUD,OSCAR GUILLERMO VASQUEZ CORTEZ,147
1,DE TARAPACA,DEL TAMARUGAL,2,POZO ALMONTE,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,RICHARD GODOY AGUIRRE,2193
1,DE TARAPACA,DEL TAMARUGAL,2,POZO ALMONTE,,,,VOTOS EN BLANCO,59
1,DE TARAPACA,DEL TAMARUGAL,2,POZO ALMONTE,,,,VOTOS NULOS,47
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,PRIMAVERA,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,BLAGOMIR FERNANDO BRZTILO AVENDAÑO,385
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,PRIMAVERA,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,GLORIA MANSILLA MANSILLA,139
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,PRIMAVERA,,,,VOTOS EN BLANCO,9
12,DE MAGALLANES Y ANTARTICA CH.,TIERRA DEL FUEGO,28,PRIMAVERA,,,,VOTOS NULOS,2
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,PROVIDENCIA,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,EVELYN MATTHEI FORNET,32092
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,PROVIDENCIA,C,PACTO PODER ECOLOGISTA Y CIUDADANO,PARTIDO ECOLOGISTA VERDE ,IVO TOMISLAV VUKUSICH CIFUENTES,1983
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,PROVIDENCIA,M,PACTO PUEBLO UNIDO,PARTIDO IGUALDAD,MARIA JOSE CUBILLOS VARAS,397
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,PROVIDENCIA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,MARIA JOSEFA ERRAZURIZ GUILISASTI,25425
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,PROVIDENCIA,R,PACTO JUSTICIA Y TRANSPARENCIA,UNION PATRIOTICA,SERGIO GOMEZ CELEDON,402
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,PROVIDENCIA,,,,VOTOS EN BLANCO,409
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,PROVIDENCIA,,,,VOTOS NULOS,771
5,DE VALPARAISO,VALPARAISO,6,PUCHUNCAVI,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,ELIANA OLMOS SOLIS,2771
5,DE VALPARAISO,VALPARAISO,6,PUCHUNCAVI,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,HUGO ROJAS JULIO,1474
5,DE VALPARAISO,VALPARAISO,6,PUCHUNCAVI,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,MARCOS MORALES URETA,2031
5,DE VALPARAISO,VALPARAISO,6,PUCHUNCAVI,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,RODRIGO VICENCIO CISTERNAS,1326
5,DE VALPARAISO,VALPARAISO,6,PUCHUNCAVI,,,,VOTOS EN BLANCO,71
5,DE VALPARAISO,VALPARAISO,6,PUCHUNCAVI,,,,VOTOS NULOS,80
9,DE LA ARAUCANIA,CAUTIN,23,PUCON,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,ARMIN AVILES ARIAS,738
9,DE LA ARAUCANIA,CAUTIN,23,PUCON,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,BLANCA BERAUD FERNANDEZ,2666
9,DE LA ARAUCANIA,CAUTIN,23,PUCON,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,CARLOS BARRA MATAMALA,4740
9,DE LA ARAUCANIA,CAUTIN,23,PUCON,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,PATRICIA MENA VERA,339
9,DE LA ARAUCANIA,CAUTIN,23,PUCON,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,PEDRO ORREGO MALIQUEO,310
9,DE LA ARAUCANIA,CAUTIN,23,PUCON,,,,VOTOS EN BLANCO,101
9,DE LA ARAUCANIA,CAUTIN,23,PUCON,,,,VOTOS NULOS,181
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,PUDAHUEL,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,CRISTIAN NORAMBUENA CASTRO,11128
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,PUDAHUEL,O,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA ,HUGO CIPRIANO NORAMBUENA RODRIGUEZ,1939
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,PUDAHUEL,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,JOHNNY CARRASCO CERDA,18301
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,PUDAHUEL,M,PACTO PUEBLO UNIDO,INDEPENDIENTE,TAMARA VALESKA NORAMBUENA ARANCIBIA,5164
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,PUDAHUEL,,,,VOTOS EN BLANCO,790
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,PUDAHUEL,,,,VOTOS NULOS,1630
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,PUENTE ALTO,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,GERMAN CODINA POWERS,67107
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,PUENTE ALTO,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,SOLEDAD BARRIA IROUME,12245
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,PUENTE ALTO,O,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA ,VICTOR HUGO ORTIZ AVENDAÑO,3123
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,PUENTE ALTO,,,,VOTOS EN BLANCO,883
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,PUENTE ALTO,,,,VOTOS NULOS,1938
10,DE LOS LAGOS,LLANQUIHUE,26,PUERTO MONTT,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,GERVOY PAREDES ROJAS,22742
10,DE LOS LAGOS,LLANQUIHUE,26,PUERTO MONTT,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,JOSE SEGURA DIAZ,10309
10,DE LOS LAGOS,LLANQUIHUE,26,PUERTO MONTT,I,PACTO CHILE QUIERE AMPLITUD,AMPLITUD,JUAN ANTONIO ESPINA AVENDAÑO,992
10,DE LOS LAGOS,LLANQUIHUE,26,PUERTO MONTT,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,PEDRO SANDOVAL SANHUEZA,4726
10,DE LOS LAGOS,LLANQUIHUE,26,PUERTO MONTT,C,PACTO PODER ECOLOGISTA Y CIUDADANO,INDEPENDIENTE,SANDRA PAOLA VEGA OYARZO,2948
10,DE LOS LAGOS,LLANQUIHUE,26,PUERTO MONTT,,,,VOTOS EN BLANCO,802
10,DE LOS LAGOS,LLANQUIHUE,26,PUERTO MONTT,,,,VOTOS NULOS,1555
10,DE LOS LAGOS,OSORNO,25,PUERTO OCTAY,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,ANDRES SALDIVIA URRUTIA,157
10,DE LOS LAGOS,OSORNO,25,PUERTO OCTAY,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,CARLOS ARTURO PEÑA RIOS,1310
10,DE LOS LAGOS,OSORNO,25,PUERTO OCTAY,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,CESAR MARIO OLAVARRIA HUEITIAO,268
10,DE LOS LAGOS,OSORNO,25,PUERTO OCTAY,C,PACTO PODER ECOLOGISTA Y CIUDADANO,INDEPENDIENTE,JORGE CAMPOS SALDAÑA,140
10,DE LOS LAGOS,OSORNO,25,PUERTO OCTAY,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,MARIA ELENA OJEDA BETANCOURT,2400
10,DE LOS LAGOS,OSORNO,25,PUERTO OCTAY,,,,VOTOS EN BLANCO,67
10,DE LOS LAGOS,OSORNO,25,PUERTO OCTAY,,,,VOTOS NULOS,47
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,CARLOS RECONDO LAVANDEROS,2282
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,EDUARDO HERNANDEZ AGURTO,2163
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,I,PACTO CHILE QUIERE AMPLITUD,AMPLITUD,FOCH METAYER MANOSALVA,132
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,IVAN LEONHARDT CARDENAS,2584
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,C,PACTO PODER ECOLOGISTA Y CIUDADANO,INDEPENDIENTE,JUAN PATRICIO GODOY GODOY,1562
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,O,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,MARGOT VIOLETA ALVARADO MESSER,752
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,RAMON BAHAMONDE CEA,5659
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,,,,VOTOS EN BLANCO,227
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,,,,VOTOS NULOS,253
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PUMANQUE,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,ANGEL EMILIO SOTO CORNEJO,972
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PUMANQUE,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,FRANCISCO CASTRO GALVEZ,1754
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PUMANQUE,,,,VOTOS EN BLANCO,28
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PUMANQUE,,,,VOTOS NULOS,11
4,DE COQUIMBO,LIMARI,5,PUNITAQUI,F,PACTO CHILE VAMOS,PARTIDO REGIONALISTA INDEPENDIENTE,BLANCA ELENA ARAYA ZEPEDA,1057
4,DE COQUIMBO,LIMARI,5,PUNITAQUI,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,CARLOS ARAYA BUGUEÑO,1228
4,DE COQUIMBO,LIMARI,5,PUNITAQUI,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,CARLOS JAVIER ORTIZ ROJAS,358
4,DE COQUIMBO,LIMARI,5,PUNITAQUI,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,CEDELINDA VALDIVIA MORENO,1001
4,DE COQUIMBO,LIMARI,5,PUNITAQUI,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,FRANCISCO JAVIER MORGADO SALFATE,122
4,DE COQUIMBO,LIMARI,5,PUNITAQUI,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,PEDRO VALDIVIA RAMIREZ,1170
4,DE COQUIMBO,LIMARI,5,PUNITAQUI,,,,VOTOS EN BLANCO,68
4,DE COQUIMBO,LIMARI,5,PUNITAQUI,,,,VOTOS NULOS,74
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,PUNTA ARENAS,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,CLAUDIO RADONICH JIMENEZ,15209
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,PUNTA ARENAS,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,DAVID ROMO GARRIDO,751
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,PUNTA ARENAS,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,EMILIO BOCCAZZI CAMPOS,5588
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,PUNTA ARENAS,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,EMILIO LUIS AGUILAR ALVARADO,346
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,PUNTA ARENAS,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JESSICA BENGOA MAYORGA,2848
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,PUNTA ARENAS,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,RAMON LOBOS VASQUEZ,6576
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,PUNTA ARENAS,A,PARTIDO REGIONALISTA DE MAGALLANES,PARTIDO REGIONALISTA DE MAGALLANES ,VERONICA OYARZUN OYARZO,395
